REGION,Scope,1972-1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Philippines,5441438,0.01289695849,0.02099794209,0.0471085033,0.06881085478,0.1040778191,0.1579641264,0.2071020565,0.2828099852,0.3625091382,0.415679642,0.4708479634,0.5094638586,0.5347068183,0.5589777923,0.5792808813,0.5984414414,0.6189731464,0.6369454177,0.6560706931,0.6801578921,0.7031622891,0.727795614,0.7546770302,0.7667688633,0.7885419571,0.8106471084,0.8325974163,0.8556724675,0.8746560009,0.8810908679,0.8863533922,0.892705906,0.897943709,0.9038687586,0.9049861268
